Pays,Annees,PerCapita,Mesures,Date de mise en place,temperature
Kenya,1966,0.2724721370795997,3,0,0.070
Kenya,1967,0.2652844011049644,3,0,-0.555
Kenya,1968,0.267547567366427,3,0,-0.183
Kenya,1969,0.2870233051575636,3,0,0.254
Kenya,1970,0.2728820002205038,3,0,-0.013
Kenya,1971,0.3146350121676271,3,0,-0.048
Kenya,1972,0.3188152742105511,3,0,0.621
Kenya,1973,0.3110932586248314,3,0,0.076
Kenya,1974,0.378551725461621,3,0,0.117
Kenya,1975,0.3665404455113017,3,0,0.015
Kenya,1976,0.3269958144225885,3,0,0.304
Kenya,1977,0.3454355487335447,3,0,0.036
Kenya,1978,0.3501711960521326,3,0,0.069
Kenya,1979,0.3189346399138714,3,0,0.495
Kenya,1980,0.3774840491954868,3,0,0.387
Kenya,1981,0.3825191884891803,3,0,0.450
Kenya,1982,0.2646410536206878,3,0,0.621
Kenya,1983,0.2528655292351067,3,0,0.562
Kenya,1984,0.2256155726402874,3,0,0.122
Kenya,1985,0.189649356497631,3,0,0.273
Kenya,1986,0.2018199971293574,3,0,0.674
Kenya,1987,0.2419843746024714,3,0,1.079
Kenya,1988,0.2161764034104317,3,0,0.142
Kenya,1989,0.2263985686213947,3,0,0.101
Kenya,1990,0.2454499192588412,3,0,0.448
Kenya,1991,0.1973941206285713,3,0,0.576
Kenya,1992,0.2187799074140102,3,0,0.167
Kenya,1993,0.2428651875237027,3,0,0.597
Kenya,1994,0.2432827902014333,3,0,0.440
Kenya,1995,0.2720375783951597,3,0,0.571
Kenya,1996,0.3263038524244484,3,0,0.524
Kenya,1997,0.2809870076342671,3,0,0.627
Kenya,1998,0.331782383147009,3,0,0.413
Kenya,1999,0.3270953240992879,3,0,0.438
Kenya,2000,0.3259218327349258,3,0,0.612
Kenya,2001,0.2852235793321132,3,0,0.763
Kenya,2002,0.2360883094053317,3,0,1.027
Kenya,2003,0.1947765808017635,3,0,0.907
Kenya,2004,0.213936720166938,3,0,1.159
Kenya,2005,0.2337875644421643,3,0,1.133
Kenya,2006,0.2543103032686125,3,0,0.966
Kenya,2007,0.2539979401606969,3,0,0.838
Kenya,2008,0.2573868086637858,3,0,1.270
Kenya,2009,0.3020435632746848,3,0,1.334
Kenya,2010,0.2896560597788149,3,0,1.223
Kenya,2011,0.311682104259095,3,0,0.925
Kenya,2012,0.2828185743947071,3,0,0.984
Kenya,2013,0.2929095894763715,3,0,0.924
Kenya,2014,0.3091431450475323,3,0,1.174
Kenya,2015,0.3554540199559149,3,0,1.375
Kenya,2016,0.3651174803655067,3,0,1.151
Mexico,1960,1.670990141099489,5,2014,0.171
Mexico,1961,1.675961329009023,5,2014,-0.051
Mexico,1962,1.587485025308544,5,2014,0.450
Mexico,1963,1.600528397207598,5,2014,-0.169
Mexico,1964,1.736658362067508,5,2014,-0.062
Mexico,1965,1.705355151101605,5,2014,-0.176
Mexico,1966,1.777925254708743,5,2014,-0.050
Mexico,1967,1.918848664270335,5,2014,-0.387
Mexico,1968,1.940637003176331,5,2014,-0.074
Mexico,1969,2.047987318280873,5,2014,-0.053
Mexico,1970,2.215287211130168,5,2014,-0.068
Mexico,1971,2.380327514089932,5,2014,0.145
Mexico,1972,2.422006071573342,5,2014,-0.132
Mexico,1973,2.561821013568512,5,2014,0.083
Mexico,1974,2.67407802921134,5,2014,-0.300
Mexico,1975,2.759233889477802,5,2014,-0.407
Mexico,1976,3.006724694201824,5,2014,-0.706
Mexico,1977,3.067406195934484,5,2014,0.256
Mexico,1978,3.452200809959006,5,2014,-0.154
Mexico,1979,3.642771220819003,5,2014,0.176
Mexico,1980,3.961751777989382,5,2014,-0.047
Mexico,1981,4.099403604422477,5,2014,0.426
Mexico,1982,4.289944895381779,5,2014,-0.260
Mexico,1983,3.829532780944566,5,2014,0.033
Mexico,1984,3.733894809989978,5,2014,-0.335
Mexico,1985,3.796893825020002,5,2014,0.104
Mexico,1986,3.795908929250698,5,2014,-0.456
Mexico,1987,3.880765462853504,5,2014,0.025
Mexico,1988,3.800867772123784,5,2014,0.258
Mexico,1989,4.393378554348362,5,2014,0.145
Mexico,1990,3.793373018295291,5,2014,0.154
Mexico,1991,3.881986429067905,5,2014,-0.372
Mexico,1992,3.843784789637658,5,2014,0.107
Mexico,1993,3.830377124220766,5,2014,0.269
Mexico,1994,3.912978645997401,5,2014,0.612
Mexico,1995,3.630863982236726,5,2014,0.510
Mexico,1996,3.719042581748488,5,2014,0.042
Mexico,1997,3.908311625322392,5,2014,0.295
Mexico,1998,4.05061354577592,5,2014,0.652
Mexico,1999,4.016948975200573,5,2014,0.254
Mexico,2000,4.028144634604836,5,2014,0.035
Mexico,2001,4.117498953345631,5,2014,0.437
Mexico,2002,4.075235493996062,5,2014,0.386
Mexico,2003,4.270511506385947,5,2014,0.078
Mexico,2004,4.222447200176144,5,2014,0.161
Mexico,2005,4.399422979266405,5,2014,0.618
Mexico,2006,4.455657765752714,5,2014,0.100
Mexico,2007,4.401555403674887,5,2014,0.290
Mexico,2008,4.451117905942764,5,2014,0.228
Mexico,2009,4.232033443766709,5,2014,-0.022
Mexico,2010,4.069560416272124,5,2014,0.292
Mexico,2011,4.187104494572575,5,2014,0.409
Mexico,2012,4.232175307509143,5,2014,0.423
Mexico,2013,4.126499656084521,5,2014,0.314
Mexico,2014,4.000652984225151,10,2014,0.195
Mexico,2015,3.963191128171223,10,2014,0.836
Mexico,2016,3.943827403216466,10,2014,1.078
Mongolia,1960,1.354729697908436,1,0,0.244
Mongolia,1961,1.418744871092612,1,0,-0.101
Mongolia,1962,1.950755643097563,1,0,0.949
Mongolia,1963,1.537322653957327,1,0,0.081
Mongolia,1964,1.904289753321036,1,0,0.658
Mongolia,1965,1.768707028300353,1,0,0.464
Mongolia,1966,1.714541988717158,1,0,-0.067
Mongolia,1967,1.834764330786718,1,0,-0.943
Mongolia,1968,2.056623952865702,1,0,-0.822
Mongolia,1969,2.160854731954398,1,0,-0.440
Mongolia,1970,2.228028854612633,1,0,-0.329
Mongolia,1971,2.305361223947458,1,0,0.487
Mongolia,1972,2.419132876823399,1,0,0.407
Mongolia,1973,2.49049813068595,1,0,0.412
Mongolia,1974,2.607950362375515,1,0,0.044
Mongolia,1975,2.748420404541341,1,0,0.448
Mongolia,1976,2.895764581340224,1,0,-0.936
Mongolia,1977,3.182962074856821,1,0,1.188
Mongolia,1978,3.605484984780904,1,0,1.050
Mongolia,1979,3.826726866635364,1,0,-0.008
Mongolia,1980,4.071497648586488,1,0,0.976
Mongolia,1981,3.833112101414788,1,0,0.308
Mongolia,1982,3.803704393306734,1,0,0.445
Mongolia,1983,3.83752446226887,1,0,-0.022
Mongolia,1984,3.44732375246514,1,0,-0.492
Mongolia,1985,4.697561399483111,1,0,0.370
Mongolia,1986,4.894751329497903,1,0,0.097
Mongolia,1987,5.206511539611595,1,0,-0.263
Mongolia,1988,5.548629358548893,1,0,1.680
Mongolia,1989,4.936123167979988,1,0,1.108
Mongolia,1990,4.573372189117481,1,0,0.983
Mongolia,1991,5.482518958103483,1,0,1.351
Mongolia,1992,4.911682441904261,1,0,0.435
Mongolia,1993,4.102554540369196,1,0,0.690
Mongolia,1994,3.484526277154931,1,0,0.876
Mongolia,1995,3.446758513851055,1,0,0.967
Mongolia,1996,3.471398637985157,1,0,1.665
Mongolia,1997,3.300047865039426,1,0,1.625
Mongolia,1998,3.272127943543731,1,0,1.890
Mongolia,1999,3.179000305105788,1,0,1.510
Mongolia,2000,3.13101386575057,1,0,0.719
Mongolia,2001,3.258426641229829,1,0,2.164
Mongolia,2002,3.391936465500553,1,0,0.900
Mongolia,2003,3.254423472169452,1,0,1.267
Mongolia,2004,3.425522684547412,1,0,0.474
Mongolia,2005,3.389155976985652,1,0,1.218
Mongolia,2006,3.671505547791669,1,0,2.596
Mongolia,2007,4.651220979096468,1,0,1.677
Mongolia,2008,4.574174607070639,1,0,2.105
Mongolia,2009,4.900220884465382,1,0,-0.334
Mongolia,2010,5.081415980611023,1,0,0.993
Mongolia,2011,7.760581830100181,1,0,0.368
Mongolia,2012,12.4172009123804,1,0,0.628
Mongolia,2013,15.13860091221018,1,0,1.731
Mongolia,2014,10.07889063939148,1,0,1.989
Mongolia,2015,7.765857501186451,1,0,1.396
Mongolia,2016,8.300172198357588,1,0,2.326
Nepal,1960,0.007983532985982256,2,0,0.161
Nepal,1961,0.007857399985039832,2,0,-0.460
Nepal,1962,0.008435423834327998,2,0,-0.389
Nepal,1963,0.009336401555510566,2,0,0.110
Nepal,1964,0.01394171551155526,2,0,-0.060
Nepal,1965,0.01637514271507873,2,0,0.198
Nepal,1966,0.01706721906920089,2,0,-0.044
Nepal,1967,0.01868458372935633,2,0,-0.552
Nepal,1968,0.02180494398103814,2,0,0.075
Nepal,1969,0.03377394894688091,2,0,-0.114
Nepal,1970,0.01882907180727585,2,0,-0.531
Nepal,1971,0.01606769630140648,2,0,-0.201
Nepal,1972,0.02127378380912872,2,0,0.090
Nepal,1973,0.03281187680931974,2,0,0.125
Nepal,1974,0.03239384491663404,2,0,-0.137
Nepal,1975,0.02623117143798356,2,0,-0.089
Nepal,1976,0.02058089557534689,2,0,-0.015
Nepal,1977,0.024048411038757,2,0,-0.242
Nepal,1978,0.02300238763989146,2,0,0.138
Nepal,1979,0.03497870705785931,2,0,0.423
Nepal,1980,0.03614154708964238,2,0,0.090
Nepal,1981,0.02958945756652305,2,0,-0.245
Nepal,1982,0.02820871269914341,2,0,-0.438
Nepal,1983,0.03074695833085155,2,0,0.258
Nepal,1984,0.04272888203185039,2,0,0.451
Nepal,1985,0.0402409850097667,2,0,-0.034
Nepal,1986,0.04083975374706933,2,0,0.164
Nepal,1987,0.04952117583981972,2,0,0.634
Nepal,1988,0.05514514293603602,2,0,0.075
Nepal,1989,0.04950293379874511,2,0,0.015
Nepal,1990,0.04112056833474403,2,0,0.038
Nepal,1991,0.0559342339163157,2,0,-0.094
Nepal,1992,0.06584235783155251,2,0,-0.095
Nepal,1993,0.07301795146162941,2,0,0.433
Nepal,1994,0.08225996373539846,2,0,0.280
Nepal,1995,0.1130212725013743,2,0,0.430
Nepal,1996,0.112548048125263,2,0,-0.188
Nepal,1997,0.1232358081937943,2,0,-0.179
Nepal,1998,0.09764721245224464,2,0,1.062
Nepal,1999,0.1369472960486031,2,0,0.078
Nepal,2000,0.1282011986912888,2,0,0.362
Nepal,2001,0.1341965242193466,2,0,0.663
Nepal,2002,0.1061882879653568,2,0,0.519
Nepal,2003,0.1133104542776663,2,0,0.569
Nepal,2004,0.1050214356436578,2,0,0.681
Nepal,2005,0.1197905183631455,2,0,0.882
Nepal,2006,0.09833364746345079,2,0,0.744
Nepal,2007,0.09910216896519713,2,0,0.482
Nepal,2008,0.1282995987186356,2,0,1.109
Nepal,2009,0.1612285735488283,2,0,1.236
Nepal,2010,0.1871970278839851,2,0,0.509
Nepal,2011,0.2046305083564901,2,0,0.618
Nepal,2012,0.2169777303789104,2,0,0.178
Nepal,2013,0.2465745292371554,2,0,0.380
Nepal,2014,0.298463302719902,2,0,0.518
Nepal,2015,0.2314354183047208,2,0,1.088
Nepal,2016,0.3339979181347978,2,0,1.061
Nigeria,1960,0.0754709653573013,3,0,-0.024
Nigeria,1961,0.08931949098249303,3,0,-0.464
Nigeria,1962,0.08888785502951724,3,0,0.239
Nigeria,1963,0.1113850967338368,3,0,0.145
Nigeria,1964,0.148274065783027,3,0,-0.240
Nigeria,1965,0.2346743245146752,3,0,-0.207
Nigeria,1966,0.2520177828982025,3,0,0.010
Nigeria,1967,0.2452735824243494,3,0,-0.350
Nigeria,1968,0.1239782211390995,3,0,0.544
Nigeria,1969,0.2213588531353095,3,0,0.290
Nigeria,1970,0.3847647921451525,3,0,0.042
Nigeria,1971,0.563390938053405,3,0,-0.107
Nigeria,1972,0.7061370227782425,3,0,0.651
Nigeria,1973,0.8247217711164295,3,0,0.307
Nigeria,1974,1.009957524482679,3,0,-0.328
Nigeria,1975,0.7478737673749065,3,0,-0.058
Nigeria,1976,0.8470692232230971,3,0,0.146
Nigeria,1977,0.7524639329288363,3,0,0.034
Nigeria,1978,0.6971712649442052,3,0,0.157
Nigeria,1979,0.9849767655728439,3,0,0.410
Nigeria,1980,0.9282414832292485,3,0,0.128
Nigeria,1981,0.87430925366854,3,0,0.305
Nigeria,1982,0.847277660072037,3,0,0.129
Nigeria,1983,0.7546420920825379,3,0,0.470
Nigeria,1984,0.8548360131471623,3,0,0.563
Nigeria,1985,0.836413243048326,3,0,0.535
Nigeria,1986,0.8570374395688456,3,0,0.418
Nigeria,1987,0.6739850925912803,3,0,0.996
Nigeria,1988,0.7826452669188856,3,0,-0.313
Nigeria,1989,0.4574066220849808,3,0,0.259
Nigeria,1990,0.4116747652224053,3,0,0.823
Nigeria,1991,0.4328268755405066,3,0,0.181
Nigeria,1992,0.4653964474049015,3,0,0.087
Nigeria,1993,0.4395011884674302,3,0,0.610
Nigeria,1994,0.3342985667708515,3,0,0.155
Nigeria,1995,0.3120140296744734,3,0,0.787
Nigeria,1996,0.3347950823427244,3,0,0.151
Nigeria,1997,0.3637987149444459,3,0,1.094
Nigeria,1998,0.3269159971351042,3,0,1.002
Nigeria,1999,0.3341684969594557,3,0,0.417
Nigeria,2000,0.6470425898432213,3,0,0.299
Nigeria,2001,0.6939556763325111,3,0,0.661
Nigeria,2002,0.7355325367781829,3,0,0.959
Nigeria,2003,0.7605582948272628,3,0,0.760
Nigeria,2004,0.7315821036975483,3,0,1.242
Nigeria,2005,0.7641904063151513,3,0,1.236
Nigeria,2006,0.6892107208119799,3,0,0.798
Nigeria,2007,0.6482777908322344,3,0,0.799
Nigeria,2008,0.6387677701167854,3,0,1.186
Nigeria,2009,0.4929809300484193,3,0,1.368
Nigeria,2010,0.7201750195612774,3,0,0.910
Nigeria,2011,0.8088546394233628,3,0,0.735
Nigeria,2012,0.7116527863893178,3,0,0.913
Nigeria,2013,0.7238324360193095,3,0,0.825
Nigeria,2014,0.7376826126974634,3,0,0.980
Nigeria,2015,0.6400031538481209,3,0,0.958
Nigeria,2016,0.6472848350972394,3,0,1.190
Norway,1960,3.658563698206124,3,1991,0.464
Norway,1961,3.698694387500693,3,1991,-0.006
Norway,1962,3.868626058625119,3,1991,-0.795
Norway,1963,4.086515968610162,3,1991,0.397
Norway,1964,4.382327934713084,3,1991,-0.052
Norway,1965,4.407489804381645,3,1991,-1.656
Norway,1966,5.212731800484518,3,1991,-0.150
Norway,1967,5.107294970404586,3,1991,-0.255
Norway,1968,5.539193645673009,3,1991,-1.099
Norway,1969,5.77539298080649,3,1991,-0.350
Norway,1970,7.227535068578755,3,1991,-0.002
Norway,1971,6.968451762844285,3,1991,0.536
Norway,1972,7.482238767110331,3,1991,1.400
Norway,1973,7.706917011815345,3,1991,0.597
Norway,1974,6.949826334957486,3,1991,0.758
Norway,1975,7.404803168606994,3,1991,0.519
Norway,1976,7.281807790664635,3,1991,-0.719
Norway,1977,7.68461925625834,3,1991,-0.051
Norway,1978,8.572386379679456,3,1991,-1.097
Norway,1979,8.408177547202381,3,1991,-0.121
Norway,1980,9.313753848865046,3,1991,-0.847
Norway,1981,9.837218900300558,3,1991,-0.400
Norway,1982,9.976716899319456,3,1991,0.779
Norway,1983,9.083047026086417,3,1991,0.423
Norway,1984,9.772232741294351,3,1991,0.053
Norway,1985,9.804827001268627,3,1991,-0.476
Norway,1986,11.29660355227802,3,1991,-0.690
Norway,1987,9.722543740543433,3,1991,0.079
Norway,1988,10.09201000216653,3,1991,1.079
Norway,1989,11.68227550160271,3,1991,1.482
Norway,1990,7.429148081338723,3,1991,0.932
Norway,1991,7.526341168332499,8,1991,1.724
Norway,1992,7.467626803931783,8,1991,0.386
Norway,1993,8.151268172869562,8,1991,-0.423
Norway,1994,7.818332417488026,8,1991,0.886
Norway,1995,7.671016639811488,8,1991,-0.125
Norway,1996,7.615492854234416,8,1991,0.306
Norway,1997,8.195307227415503,8,1991,0.745
Norway,1998,8.524820239992923,8,1991,0.616
Norway,1999,9.117546218404526,8,1991,1.374
Norway,2000,8.834015703076865,8,1991,0.965
Norway,2001,9.284992238162893,8,1991,1.540
Norway,2002,8.378534775885992,8,1991,0.655
Norway,2003,9.906436020421241,8,1991,1.228
Norway,2004,9.287466435535539,8,1991,1.409
Norway,2005,9.179216925778627,8,1991,1.514
Norway,2006,9.495835690823458,8,1991,2.190
Norway,2007,9.574849659800819,8,1991,1.490
Norway,2008,11.67958324839583,8,1991,1.062
Norway,2009,11.46182885506446,8,1991,0.326
Norway,2010,10.1086681561924,8,1991,0.279
Norway,2011,8.559142700472917,8,1991,1.988
Norway,2012,8.866872116834806,8,1991,0.371
Norway,2013,9.495202892025649,8,1991,2.136
Norway,2014,9.328763622121798,8,1991,1.824
Norway,2015,9.099287149710896,8,1991,2.071
Norway,2016,7.836962479265047,8,1991,1.750
Pakistan,1960,0.3146261871594839,3,0,-0.169
Pakistan,1961,0.3181792141669712,3,0,-0.017
Pakistan,1962,0.3412255689637368,3,0,-0.106
Pakistan,1963,0.3826351670245051,3,0,0.167
Pakistan,1964,0.3835645523461803,3,0,-0.613
Pakistan,1965,0.3922808988377877,3,0,0.241
Pakistan,1966,0.3889419726361877,3,0,-0.558
Pakistan,1967,0.4020621335006368,3,0,-0.383
Pakistan,1968,0.4489360627152028,3,0,0.198
Pakistan,1969,0.4239216925558548,3,0,0.618
Pakistan,1970,0.4185933384541243,3,0,0.510
Pakistan,1971,0.3863167573181058,3,0,-0.384
Pakistan,1972,0.3083812519786953,3,0,0.065
Pakistan,1973,0.3175384567011613,3,0,-0.109
Pakistan,1974,0.3299995017409639,3,0,-0.476
Pakistan,1975,0.3475086691046635,3,0,-0.376
Pakistan,1976,0.3317832443074986,3,0,0.114
Pakistan,1977,0.3437126034072271,3,0,0.385
Pakistan,1978,0.3570950157723122,3,0,-0.099
Pakistan,1979,0.3738769870980359,3,0,0.496
Pakistan,1980,0.4108408804363391,3,0,0.616
Pakistan,1981,0.4263749540641557,3,0,-0.366
Pakistan,1982,0.4480923626004798,3,0,-0.324
Pakistan,1983,0.4670981081679187,3,0,0.304
Pakistan,1984,0.4803771855414234,3,0,0.185
Pakistan,1985,0.511716914062911,3,0,-0.136
Pakistan,1986,0.5193820897292452,3,0,0.007
Pakistan,1987,0.5446825229149433,3,0,0.876
Pakistan,1988,0.5741577368638084,3,0,0.016
Pakistan,1989,0.5832442892852605,3,0,0.339
Pakistan,1990,0.6369427794151269,3,0,-0.047
Pakistan,1991,0.6160290925377605,3,0,-0.099
Pakistan,1992,0.6390065005590411,3,0,0.280
Pakistan,1993,0.666242203372655,3,0,0.516
Pakistan,1994,0.7048667759884075,3,0,-0.050
Pakistan,1995,0.6825510627234551,3,0,0.193
Pakistan,1996,0.741639407648052,3,0,-0.280
Pakistan,1997,0.7226700178488925,3,0,0.197
Pakistan,1998,0.7242722443476269,3,0,0.984
Pakistan,1999,0.7241435487856085,3,0,0.984
Pakistan,2000,0.7478338292156741,3,0,0.881
Pakistan,2001,0.7417730398226993,3,0,1.140
Pakistan,2002,0.7628503233373253,3,0,0.888
Pakistan,2003,0.7766184693050038,3,0,1.017
Pakistan,2004,0.8400188333431622,3,0,0.255
Pakistan,2005,0.8523560246852967,3,0,1.094
Pakistan,2006,0.8905780115325187,3,0,1.003
Pakistan,2007,0.9468838051654299,3,0,0.526
Pakistan,2008,0.9267214255492311,3,0,0.952
Pakistan,2009,0.904916985646237,3,0,1.443
Pakistan,2010,0.9445009172402358,3,0,0.710
Pakistan,2011,0.9360480302147165,3,0,0.404
Pakistan,2012,0.9084016344916123,3,0,0.743
Pakistan,2013,0.9142244033199137,3,0,0.514
Pakistan,2014,0.9339915028571071,3,0,0.869
Pakistan,2015,0.9454211618043787,3,0,1.196
Pakistan,2016,0.9878323476533724,3,0,1.430
Peru,1960,0.804897186267081,3,0,-0.026
Peru,1961,0.8273603328157816,3,0,-0.174
Peru,1962,0.9275412378624204,3,0,-0.104
Peru,1963,0.9251780371170553,3,0,0.159
Peru,1964,1.077546611184576,3,0,-0.118
Peru,1965,1.021690760585932,3,0,0.294
Peru,1966,1.100484758696132,3,0,-0.081
Peru,1967,1.102449454781951,3,0,-0.231
Peru,1968,1.138785359270938,3,0,0.396
Peru,1969,1.168759182491332,3,0,0.210
Peru,1970,1.321338944711932,3,0,-0.237
Peru,1971,1.345273076379081,3,0,-0.043
Peru,1972,1.277858376914407,3,0,0.565
Peru,1973,1.35180661809153,3,0,-0.157
Peru,1974,1.422401063324334,3,0,-0.159
Peru,1975,1.424032061731462,3,0,-0.423
Peru,1976,1.416923192318095,3,0,0.190
Peru,1977,1.43560057646789,3,0,0.202
Peru,1978,1.346266325154692,3,0,0.048
Peru,1979,1.301516567029275,3,0,0.440
Peru,1980,1.374633126676511,3,0,0.123
Peru,1981,1.340153701395349,3,0,0.006
Peru,1982,1.28459524003991,3,0,0.966
Peru,1983,1.083719282816755,3,0,0.358
Peru,1984,1.071074174577658,3,0,0.056
Peru,1985,0.9868119815877026,3,0,-0.041
Peru,1986,1.079959035873961,3,0,0.374
Peru,1987,1.246064683374153,3,0,0.558
Peru,1988,1.186942948668584,3,0,-0.072
Peru,1989,1.010477328485037,3,0,0.244
Peru,1990,0.9546540090985483,3,0,0.314
Peru,1991,0.9010228848836477,3,0,0.828
Peru,1992,0.8893347785487741,3,0,0.392
Peru,1993,1.008857990413673,3,0,0.360
Peru,1994,0.9764252491928358,3,0,0.567
Peru,1995,0.9828805193265939,3,0,0.298
Peru,1996,0.9852706797947663,3,0,0.316
Peru,1997,1.089876686142063,3,0,1.460
Peru,1998,1.083747517641823,3,0,0.298
Peru,1999,1.125763944748991,3,0,-0.019
Peru,2000,1.145004464106198,3,0,0.151
Peru,2001,1.013651520926771,3,0,0.516
Peru,2002,1.003179591223457,3,0,0.532
Peru,2003,0.9637651683863783,3,0,0.512
Peru,2004,1.154623518143304,3,0,0.536
Peru,2005,1.332646083625848,3,0,0.308
Peru,2006,1.022117776720678,3,0,0.458
Peru,2007,1.237818926107925,3,0,-0.020
Peru,2008,1.447808278298991,3,0,0.451
Peru,2009,1.808368592615026,3,0,1.014
Peru,2010,2.000399515303913,3,0,0.366
Peru,2011,1.705166544458682,3,0,0.487
Peru,2012,1.872846681922817,3,0,0.667
Peru,2013,1.57239905424826,3,0,0.503
Peru,2014,1.705884133851643,3,0,0.735
Peru,2015,1.727431902362444,3,0,1.394
Peru,2016,1.856501312551186,3,0,0.963
Philippines,1960,0.3172887475754417,1,0,-0.017
Philippines,1961,0.3211876552476052,1,0,-0.142
Philippines,1962,0.3685632032294798,1,0,-0.371
Philippines,1963,0.3958636628019698,1,0,0.084
Philippines,1964,0.4285290130195287,1,0,-0.269
Philippines,1965,0.4523544622534308,1,0,0.078
Philippines,1966,0.5060164105264023,1,0,0.022
Philippines,1967,0.5554576460713099,1,0,-0.127
Philippines,1968,0.6584177620048579,1,0,0.212
Philippines,1969,0.6571574072037832,1,0,0.241
Philippines,1970,0.6921535865924522,1,0,-0.176
Philippines,1971,0.7486318671738624,1,0,-0.194
Philippines,1972,0.6972671171115583,1,0,0.290
Philippines,1973,0.808336682019499,1,0,-0.108
Philippines,1974,0.7605433784685667,1,0,0.024
Philippines,1975,0.7878334849837506,1,0,-0.157
Philippines,1976,0.827623794036246,1,0,0.077
Philippines,1977,0.8424211859651008,1,0,0.092
Philippines,1978,0.8358164124330432,1,0,0.188
Philippines,1979,0.8276242218670418,1,0,0.141
Philippines,1980,0.7812878666958432,1,0,0.192
Philippines,1981,0.7121867642071744,1,0,0.144
Philippines,1982,0.69962725366044,1,0,0.479
Philippines,1983,0.6889055734149752,1,0,0.144
Philippines,1984,0.5866973428759211,1,0,0.297
Philippines,1985,0.5167841216665499,1,0,0.163
Philippines,1986,0.5238538074055845,1,0,0.375
Philippines,1987,0.5707611170163313,1,0,0.892
Philippines,1988,0.6417171929293785,1,0,0.338
Philippines,1989,0.6486751817390719,1,0,0.412
Philippines,1990,0.6747452143269361,1,0,0.442
Philippines,1991,0.6923143669572852,1,0,0.439
Philippines,1992,0.7498104894183824,1,0,0.306
Philippines,1993,0.743048462814254,1,0,0.433
Philippines,1994,0.8037394776736386,1,0,0.342
Philippines,1995,0.8699813057670109,1,0,0.273
Philippines,1996,0.8706087017560311,1,0,0.403
Philippines,1997,0.9743567529594739,1,0,1.024
Philippines,1998,0.9272589594275574,1,0,0.798
Philippines,1999,0.9061091390347606,1,0,0.434
Philippines,2000,0.9399326505731279,1,0,0.593
Philippines,2001,0.891794023795276,1,0,0.501
Philippines,2002,0.8767601769295686,1,0,0.666
Philippines,2003,0.8600136172565971,1,0,0.574
Philippines,2004,0.8743429595811111,1,0,0.686
Philippines,2005,0.8668564776067534,1,0,0.735
Philippines,2006,0.7702109515247557,1,0,0.795
Philippines,2007,0.8072237337750721,1,0,0.493
Philippines,2008,0.8675151851777902,1,0,0.580
Philippines,2009,0.8472091148631143,1,0,0.934
Philippines,2010,0.9033765230648534,1,0,0.531
Philippines,2011,0.8967780878040167,1,0,0.710
Philippines,2012,0.9328510352738294,1,0,0.817
Philippines,2013,0.9939724623721898,1,0,0.605
Philippines,2014,1.039832563977855,1,0,0.653
Philippines,2015,1.146965321196634,1,0,1.132
Philippines,2016,1.179649657686612,1,0,0.810
Poland,1960,6.740362581801066,2,1990,1.302
Poland,1961,6.922802563075691,2,1990,-0.188
Poland,1962,7.153605160268572,2,1990,-1.635
Poland,1963,7.528621320656422,2,1990,-0.028
Poland,1964,7.80729158671717,2,1990,-0.534
Poland,1965,7.86205117196879,2,1990,-0.112
Poland,1966,7.975704744168429,2,1990,0.682
Poland,1967,8.105834013684554,2,1990,0.999
Poland,1968,8.548589913717919,2,1990,-0.682
Poland,1969,9.022079801402837,2,1990,-0.959
Poland,1970,9.320318329185074,2,1990,0.214
Poland,1971,9.554993853615386,2,1990,0.492
Poland,1972,9.981742697541874,2,1990,0.573
Poland,1973,10.07663176165865,2,1990,0.361
Poland,1974,10.29951121620692,2,1990,1.113
Poland,1975,11.0409312025486,2,1990,-0.009
Poland,1976,11.61462689521282,2,1990,0.487
Poland,1977,12.07944359963735,2,1990,-0.084
Poland,1978,12.35662882947812,2,1990,-0.576
Poland,1979,12.55388633945199,2,1990,-0.843
Poland,1980,13.05936746204758,2,1990,0.110
Poland,1981,11.42279708669313,2,1990,-0.131
Poland,1982,11.65347614347157,2,1990,1.789
Poland,1983,11.54822290984356,2,1990,0.467
Poland,1984,11.75733070988741,2,1990,-0.820
Poland,1985,11.98594818515244,2,1990,-0.159
Poland,1986,12.10401817123659,2,1990,-1.032
Poland,1987,12.35406034478296,2,1990,0.836
Poland,1988,11.79069191341577,2,1990,1.362
Poland,1989,11.16361398404158,2,1990,1.912
Poland,1990,9.667172140419474,7,1990,0.116
Poland,1991,9.455665482836421,7,1990,1.127
Poland,1992,9.24691531703682,7,1990,0.940
Poland,1993,9.18461204020404,7,1990,0.233
Poland,1994,8.664998583906474,7,1990,1.358
Poland,1995,8.918615723208484,7,1990,-0.624
Poland,1996,9.210609907682636,7,1990,-0.052
Poland,1997,9.043385426935192,7,1990,1.372
Poland,1998,8.417027478720811,7,1990,0.348
Poland,1999,8.166558532401389,7,1990,1.831
Poland,2000,7.822798328711674,7,1990,1.210
Poland,2001,7.8771122238933,7,1990,1.688
Poland,2002,7.712040983967613,7,1990,0.382
Poland,2003,7.911421984333287,7,1990,0.728
Poland,2004,7.972715809991362,7,1990,0.809
Poland,2005,7.927026686050692,7,1990,0.130
Poland,2006,8.362097462572494,7,1990,3.085
Poland,2007,8.244183742316483,7,1990,1.388
Poland,2008,8.258160053941484,7,1990,1.087
Poland,2009,7.800914341659509,7,1990,0.448
Poland,2010,8.31337682505654,7,1990,0.694
